ID_Bantuan,Latitude,Longitude,Jumlah_Penerima,Prioritas
B00541,5.218867463398279,109.4892559715013,3454,2
B00542,-0.6950312143350388,133.1659169277264,1505,4
B00543,-7.113072306441134,139.99621381703182,4979,2
B00544,0.4189116348995636,138.31151968527683,4092,3
B00545,-0.4918199122157709,123.62901626359964,3118,3
B00546,-4.911233793441712,140.04672118512337,2828,3
B00547,-9.069520932606306,113.4332422793124,4895,1
B00548,0.41674432507759285,119.03442242164256,1897,5
B00549,-2.1547690846355145,106.81509227702547,4652,2
B00550,2.129412659505869,136.30719647888276,1673,5
B00551,-2.157220481096113,103.26661957225417,903,4
B00552,3.487085505415182,123.08242377285613,85,1
B00553,-1.6175837408337461,131.77488945960974,2825,3
B00554,-1.4640544838984333,122.38834235402972,2942,2
B00555,3.903111245191866,98.62366002200619,4920,4
B00556,-4.14079127438925,123.12655642246064,4313,2
B00557,-8.721741116339107,130.28564881712862,4869,3
B00558,-10.510694502673237,103.64009530723571,415,1
B00559,1.8373333464515227,128.8998313739368,4987,3
B00560,-0.45473762699110054,135.4145745713914,3064,4
B00561,0.9693560576868006,140.37709075720932,2264,4
B00562,-7.379609254348518,113.8627261340769,3036,1
B00563,-8.681684915024913,96.1574695984239,4653,5
B00564,-10.752740683646007,114.27763401941417,586,1
B00565,-5.040011500287852,125.37048064745487,477,1
B00566,-0.9713993234712373,136.00279174338866,3481,4
B00567,-4.33185123330455,138.15286644687086,3760,3
B00568,-3.5629263255966057,136.84048620347525,645,2
B00569,4.370697806393723,125.2661495358781,973,1
B00570,-5.079657060603894,126.39605995868786,302,2
B00571,-2.2621786842832172,95.10965512945472,1945,4
B00572,2.3221012165994317,111.73163719681277,2413,2
B00573,-4.258772700538407,136.7153868613555,3147,5
B00574,-0.4245260961261508,126.722412553855,690,2
B00575,3.660183048694668,116.52435454943475,316,4
B00576,5.141850602179915,99.79561108463776,2910,2
B00577,-8.499750824206355,106.33056663297715,2950,5
B00578,4.751989627745404,120.52643581960474,1778,1
B00579,-2.6340230176478503,136.28506962567994,2495,5
B00580,-6.609845398917708,99.40736799169969,1035,1
B00581,-3.194692143949558,102.07275044127238,148,5
B00582,5.66055377985311,125.13023351298023,3238,4
B00583,-2.6254924021212176,108.53088764886505,1674,5
B00584,-5.4112226251123605,102.80637440953406,1865,4
B00585,-0.2321854766156619,103.20805439401056,887,4
B00586,-6.917524480770718,117.6602084004424,627,5
B00587,-9.710323422152713,121.85223577793933,3471,2
B00588,-8.809044727518963,136.60007546974376,1445,4
B00589,-8.823220737717868,119.37159069133594,3381,3
B00590,-8.417654210290996,126.79858474874393,4485,2
B00591,-8.639938064960027,103.31155382412182,788,2
B00592,-0.10512933834535154,127.81917319787607,675,5
B00593,-7.908038565214538,124.83990509101639,1987,2
B00594,-5.123656183494326,104.94437487714136,2070,3
B00595,4.245402968402201,125.79136339254883,3776,5
B00596,-2.9426521155311693,104.72863403892843,281,3
B00597,0.3484815548574627,122.3045776555175,1107,1
B00598,-8.070562189572293,125.76708641184845,3161,1
B00599,-7.731086680252597,126.89412504917964,4548,4
B00600,-10.305233523469859,136.8262632659278,4525,2
B00601,-8.128103927773203,138.60051832987136,369,3
B00602,-6.263964236456704,132.26910581046263,1286,5
B00603,-7.990821767295304,135.42241320640738,117,1
B00604,-9.492056926130054,95.88912862299343,1360,5
B00605,-8.949190191289787,111.68273300159548,3835,3
B00606,-3.166760943443662,96.8272218665833,165,2
B00607,-7.492326787101527,105.34288643851016,1196,1
B00608,-4.807412362182717,112.5593188478803,1979,4
B00609,-2.4419063954674325,134.9084734654359,4505,3
B00610,0.7367120866992103,118.54068796486803,3500,5
B00611,-10.331693622701318,124.84760835095821,3200,2
B00612,2.589976781453725,111.68951735546057,1712,1
B00613,-0.3256933786545684,122.73413171050338,1299,3
B00614,-9.610096456869178,132.51467895064107,3285,1
B00615,3.8508366098152127,108.85710357094673,3621,3
B00616,4.654830809040824,137.88380810625839,4824,1
B00617,-9.961674682467317,104.81242081071971,635,1
B00618,-6.293079981497536,137.28786010068455,3112,2
B00619,2.7054217564820426,96.3016870859572,618,5
B00620,1.7204147365221925,119.96660477648919,3782,2
B00621,-7.863142670941586,140.31795352723853,1849,3
B00622,-7.441061503275925,123.04982143083193,1721,4
B00623,-4.701974252546506,120.5236346596641,2882,5
B00624,-2.7631092517526383,126.39363135072823,1368,4
B00625,-0.4896688839849688,108.30790339981053,1969,1
B00626,-4.728468127313869,97.48010559758173,172,1
B00627,-3.1369098257364856,106.54895546236466,1725,4
B00628,1.7070059482738618,103.107369688911,4967,4
B00629,-10.376385550859835,137.48418489216698,837,5
B00630,-6.708571946151647,134.2040533184683,859,5
B00631,1.1269429600373915,109.61483864369376,2352,3
B00632,4.218516240682389,133.45918808948247,3985,3
B00633,-2.3014834840336764,104.74062367781417,3501,2
B00634,-1.9540707504896346,104.18064566926057,3393,2
B00635,-9.178075807223808,130.30662973217542,237,1
B00636,-3.3939897640012706,110.03880817809628,178,1
B00637,-1.9455064702646059,97.9804614135305,3651,1
B00638,-6.878001438209596,128.11938272298616,394,2
B00639,-6.422865073860524,140.52166348424726,4585,5
B00640,-4.586169227221415,121.03497488203809,4369,4
B00641,-10.658789637778652,107.12870846475555,1563,3
B00642,-5.52465418508597,112.1536619092858,3515,3
B00643,-7.405383881058741,124.83787969554552,1688,2
B00644,-5.432545012975451,127.26346215995409,3178,2
B00645,-8.96404375907273,135.77128225321843,1360,4
B00646,4.138963772578215,136.80642712668154,1990,2
B00647,-0.9089282895811728,134.61881156349983,536,3
B00648,0.5447394254563225,124.83058260634421,686,2
B00649,2.4159110563247506,115.69320901168706,2898,3
B00650,-2.5264826182060265,126.24805228136903,139,1
B00651,-9.522355102513798,125.66201103853572,1987,1
B00652,-1.8691887890846886,105.02721438005706,2961,4
B00653,-1.023700993645054,118.34746695249713,404,2
B00654,1.67247106113361,104.57787914112073,1711,1
B00655,-3.6617877140954507,136.35969392532624,1513,3
B00656,-8.831134852475415,109.86940379563016,3534,4
B00657,-6.175809601421684,132.0495954967193,308,5
B00658,-4.827600961223204,112.35244498346935,2244,3
B00659,-0.019406897362779674,130.1318625117951,3422,5
B00660,-1.2967688206284986,105.16197292332058,1980,1
B00661,-4.946355659736614,130.13218800645163,516,3
B00662,5.770759229480653,103.25847358675323,2915,3
B00663,-0.701828070932919,117.57760685218227,741,5
B00664,-6.967144540488094,100.22683026031231,3876,5
B00665,-9.269697965453137,119.28331171726235,714,2
B00666,-8.401394633866357,132.75286010420672,2054,2
B00667,-6.818718617463362,129.7551598159913,3324,5
B00668,-8.268416654587554,97.33289990569726,3777,5
B00669,-7.828360591127802,117.64016828165231,4683,5
B00670,-6.153382132204599,134.20236427878024,4987,5
B00671,-8.052648879989167,124.90476055461012,3448,4
B00672,4.245012218649228,97.72326067489266,694,3
B00673,-9.636026323752082,109.97907307843076,1074,4
B00674,-2.0833063773056715,120.60299688160953,1999,3
B00675,-4.023253941175755,102.94196785986077,302,1
B00676,5.700436487446307,126.36804709128113,3097,1
B00677,-9.09533866314311,124.20293483079388,1093,5
B00678,-4.236454816222392,104.3124368874549,1932,2
B00679,5.480997365681272,120.31830638056553,279,5
B00680,3.713621140197665,132.33905357125224,704,4
B00681,2.8902252061377585,112.24202818975034,4704,4
B00682,-6.615651940236023,106.36138245001726,3448,3
B00683,-8.094911014368881,127.25614637884021,4626,3
B00684,0.3669347387153259,98.25699844452441,2014,4
B00685,4.799391815168958,133.30299512601127,104,3
B00686,-1.5350308187631931,138.39911249414916,1461,4
B00687,-1.2825842790117026,139.38020223782058,4559,2
B00688,-6.240355407775169,114.8967826985212,2068,2
B00689,2.081379864262928,123.66733068450728,244,5
B00690,-7.8202562745221025,134.43876964364392,2423,1
B00691,-5.497452981127857,105.27750354197498,489,2
B00692,-3.767580543520915,96.27432276286827,2712,4
B00693,-2.3706235623642655,112.69004669432121,1972,5
B00694,-6.879034548943636,135.68106871481268,505,3
B00695,-9.04777397943354,118.23330793109247,2699,2
B00696,-0.6194592784922452,119.39007163156515,3044,3
B00697,-6.093280594915652,126.80780608085085,4539,1
B00698,-1.118950235815591,121.42779397721571,1426,5
B00699,-8.375833840338561,97.50592539574886,2730,3
B00700,-2.8206182684681025,120.7995657567617,3143,4
B00701,-1.9459796466230408,124.80610714082755,3980,3
B00702,-10.118999874018742,124.51340577982575,2456,2
B00703,-5.27772727070335,128.5038313175894,151,5
B00704,-8.714950492037438,118.91633274646871,2240,3
B00705,-9.922625501962948,136.40270469659947,4582,5
B00706,5.8293239506290675,116.35598821752895,4876,1
B00707,-5.51998463542971,118.83657775856037,1074,2
B00708,2.7678655795287934,130.89406478901475,1840,3
B00709,-6.671108869016015,133.3288088829089,922,2
B00710,0.585546277806797,124.8246274819109,4710,5
B00711,1.9238736181246718,100.81316778251278,4536,4
B00712,-0.8741414096666471,110.26979633149672,1112,1
B00713,-2.983204794647307,95.92715540856177,266,1
B00714,-3.9987044594964347,108.59069117519861,3402,2
B00715,-5.06923946876908,121.23123739802479,4866,3
B00716,4.80199545221304,132.04061400995613,3238,4
B00717,3.1205299323913955,121.93988958570708,4821,2
B00718,5.405457481330714,96.83515416321366,878,4
B00719,-8.88694720074574,106.9188971541716,538,3
B00720,1.4247470784619516,121.59083734680604,2205,1
B00721,4.9517877659576435,127.61619519372529,4596,4
B00722,-7.919037875183777,134.85687710089368,3866,5
B00723,-9.869563454764783,139.5116799425407,478,3
B00724,1.5990510379310034,136.02218457945494,1959,3
B00725,-1.2339570759414968,116.4970873968396,1128,2
B00726,3.3110892048906244,129.3587575103588,4688,2
B00727,-8.623869597353078,106.0642787896171,4553,5
B00728,2.519544301618133,97.93621654733892,1057,3
B00729,-7.572335559188343,97.53317464703488,384,2
B00730,-8.217848971283024,106.10006149524358,2688,4
B00731,-8.20748143517312,96.72688991672332,3155,1
B00732,2.847770243933496,134.1125310410098,3407,3
B00733,0.3083527518354021,117.53635484321428,2259,5
B00734,-2.1078877789249724,132.30140187182184,2533,4
B00735,-4.899881769900458,138.23532073547116,146,3
B00736,3.9124091938228407,140.71976278132365,4738,1
B00737,-4.328433173815198,138.1095444360177,2259,2
B00738,2.882190471016811,127.96161266986516,3353,5
B00739,-3.534706554306287,115.33106398468435,1960,1
B00740,-4.591944699776571,122.50730259681481,2308,2
B00741,-3.1344436436166907,132.55883292384004,3052,1
B00742,-5.876576139209584,136.28750723502938,4615,3
B00743,1.709359462996268,138.99754955577853,3794,2
B00744,-2.4537533684278543,128.60786215662154,2100,2
B00745,-7.052384182504106,119.83786325959646,547,4
B00746,4.292767745667664,139.54509865173182,1376,1
B00747,-4.473849236655406,139.09674824131844,2315,5
B00748,-1.7596013610621934,116.96743052891972,3027,2
B00749,4.410025886397298,124.8382859627529,3668,2
B00750,-0.3879540694621344,132.22628880303844,223,1
B00751,-9.012733307957811,114.92163890750119,4278,4
B00752,4.977146101429078,133.15137082742444,487,3
B00753,-0.3289630977858966,100.12695173432087,1091,5
B00754,-5.306604550829536,117.13297915922334,2274,2
B00755,-8.632374764722417,117.20017494889301,3913,2
B00756,2.4984282175950323,126.49422458372351,3843,4
B00757,-0.4587631492152706,100.35499846806643,2755,5
B00758,-1.931161436402535,99.74767993871295,4396,1
B00759,4.19617391186628,136.42736137065341,2776,2
B00760,2.4061525908170225,108.97210736485464,1531,1
B00761,-8.421527044543229,110.03842940216978,186,4
B00762,-5.70072484747568,130.735631147974,4774,2
B00763,-6.775684623154082,114.08581566113217,1474,3
B00764,1.647086973735508,133.31449268855027,2324,2
B00765,-10.42994860949175,113.4675616335448,2260,3
B00766,-1.3118753571876187,129.9875892455561,1019,1
B00767,1.9617976575917382,119.16425806108703,1061,1
B00768,3.905015824949741,138.04809381155863,753,3
B00769,-5.184610271829573,110.05989275609872,4602,1
B00770,2.9613741794242188,111.68376737180054,3404,5
B00771,-9.119260471761477,139.61937974722485,731,2
B00772,3.3896889594868096,128.92615450645647,2993,4
B00773,-8.832692740356299,130.53809757671934,657,5
B00774,-4.2461160604737564,108.61493045156578,665,5
B00775,2.5540212182524122,119.47404227530022,4226,4
B00776,-8.451403735070846,109.4228853297448,3954,1
B00777,-7.102726281045095,106.95396879552831,1983,1
B00778,1.2782936626821275,119.62109463085197,3321,4
B00779,1.2406211212832634,140.43698871549464,2494,5
B00780,-0.10049024094994508,104.87264177186036,4278,2
B00781,0.7971235559407006,106.15591351802681,3917,5
B00782,-1.7736844630908646,106.18393346385596,155,2
B00783,-6.719415998581804,131.41830403421136,3485,2
B00784,-5.12316811043337,118.48217481127456,2001,1
B00785,-7.912838814375764,112.69931220962332,1983,2
B00786,4.443659542671682,133.8143323808908,4208,3
B00787,-1.0823394889759523,108.68456936458465,2868,3
B00788,-4.185525915018122,113.04202333903227,1322,5
B00789,-3.145901338049744,98.3865457274977,3064,5
B00790,5.103816773400862,100.46986468625077,3551,3
B00791,-8.393026147026637,101.28962906917332,771,5
B00792,-1.0340928557144462,110.96086096834588,3718,1
B00793,-2.3998924589640787,119.10792198243391,1552,3
B00794,-0.6052779976109868,95.03423848489773,2781,4
B00795,-10.69212687504571,103.73688632899228,1599,1
B00796,3.826106452050576,103.07990092878742,3111,5
B00797,4.846010802221411,106.65395504427177,2571,3
B00798,-1.3927358789834479,102.63972259844854,1226,5
B00799,0.8430640059071681,103.97589633353992,615,5
B00800,4.682489480014027,140.2584966043439,2739,5
B00801,1.0230567833277764,122.35759192111219,4178,5
B00802,-8.406836270457557,130.08388558324705,1885,4
B00803,-1.2030978771641756,132.68979534571167,1814,2
B00804,-0.6858442114914496,125.71330748159347,492,1
B00805,-3.7897785878594377,127.38769242125318,1201,4
B00806,1.5195520056202874,124.08503844862308,390,5
B00807,4.884239251073252,124.8711799901297,1001,3
B00808,4.734664719415198,137.70868294492934,311,5
B00809,-3.3357306861297538,103.54396979827197,2663,3
B00810,-9.074953220707162,107.63758164800838,1427,1
B00811,5.742300382359687,99.28989324566191,676,2
B00812,3.261267469580879,133.5169252963565,3296,5
B00813,-8.880734419544464,115.64274488688103,4395,2
B00814,4.6543120044953294,136.7268097851861,941,1
B00815,3.788238155056181,113.93708280933313,3681,4
B00816,-2.1797530288567746,115.36025127174946,4020,5
B00817,-0.9483175923362026,115.62439905922882,3456,4
B00818,-4.216954034207785,123.17468224032626,848,1
B00819,-10.069052140025468,130.24170938042965,1992,4
B00820,-5.301646892019685,111.15944470139206,257,4
B00821,2.648508626166194,123.98761085742672,3595,3
B00822,-10.92125560892175,104.382502090819,3612,3
B00823,-5.3305140812505485,120.4861668070667,3298,3
B00824,-4.231132208953964,120.14290539280928,398,5
B00825,-1.8642747500553103,135.8809298198212,3489,1
B00826,4.637545479016929,136.20888029708746,1146,3
B00827,-5.1121180957786585,117.41171328178048,3121,1
B00828,-5.101795567764129,96.13157542580566,3665,1
B00829,1.5375212178657218,133.85260972843577,3567,1
B00830,-3.3122950048732784,95.02863364599791,2885,1
B00831,-7.181718010020306,116.99966723334701,2845,3
B00832,-3.3085282257442126,95.91034725113902,4461,4
B00833,-8.605430653543403,111.21919954037705,1724,1
B00834,-8.001421229394204,124.2911755590624,1235,5
B00835,-2.5277478634288446,112.07524154048771,4241,5
B00836,-3.8782673584226854,137.6370024945354,2274,5
B00837,4.5523803181577005,124.4751271384612,4978,2
B00838,-4.8393037150172376,124.73641813751806,1496,4
B00839,-1.1299980452732612,112.224104114591,3217,1
B00840,-0.25150710536798293,96.77300211762794,2037,1
B00841,-10.777394237998328,128.95626728062996,1992,3
B00842,0.28013532428408006,127.94725760504542,2350,4
B00843,-7.973388563214225,119.3857512421756,3082,4
B00844,5.338195396980737,114.14832980585378,2261,5
B00845,-8.47273362819708,119.76258430039658,2149,1
B00846,-3.9513898966405963,129.35350859091773,1197,4
B00847,-9.549055642663054,127.78812981624179,4036,4
B00848,5.9468622813811045,125.27304446709675,2560,5
B00849,-2.4626848243688766,136.57375430055316,2257,1
B00850,-0.8784547055592551,123.05486535581396,722,5
B00851,-9.859699884396733,95.66744378707172,4973,5
B00852,1.7493279967860218,123.43093643922172,502,5
B00853,-7.431604917375042,123.17772530083286,3872,5
B00854,4.266922920492133,98.20326352125016,1463,1
B00855,-7.512626111805878,114.6755686985342,3091,3
B00856,-7.758308748717669,124.95042805008308,690,5
B00857,-10.378655646582388,127.40705666041038,2342,1
B00858,-2.974861933130013,136.08028276094632,1436,1
B00859,-1.3977007345355208,133.70352511265452,1223,4
B00860,-9.88295312971801,100.3613832283029,2871,4
B00861,2.1839694838151793,123.00408362532107,4589,3
B00862,-3.2940898092835305,122.43814491504574,3374,2
B00863,-2.08536542143114,108.97240421316957,488,1
B00864,-3.5070333020501216,103.46886248142306,3827,3
B00865,-4.187027965119459,104.17739831371946,1119,4
B00866,-1.4861143677602957,103.16719737584567,483,3
B00867,-8.360915819177887,132.0881289310894,2635,1
B00868,-7.907221781580391,101.82608033027206,3882,3
B00869,3.650355557229794,107.16203095772305,1845,4
B00870,5.083962856271757,105.01826660799884,2452,4
B00871,-4.6537416232441995,127.79141429081545,4326,5
B00872,-6.397340556559586,102.28621114203806,4174,3
B00873,-0.052007764936732315,96.10698781999002,2056,2
